address,name,lat,lng,visit,category,sub_category
서울특별시 종로구 창덕궁길 29-6 (원서동),북촌창우극장,37.57890562,126.9888611,0,관광지,공연장
"서울특별시 종로구 동숭길 123, 5층 (동숭동, 드림아트센터)",드림아트센터 4관,37.58329411,127.0032916,0,관광지,공연장
"서울특별시 종로구 동숭길 123, 4층 (동숭동, 드림아트센터)",드림아트센터 3관,37.58329411,127.0032916,0,관광지,공연장
"서울특별시 종로구 동숭길 123, 2층 (동숭동, 드림아트센터)",드림아트센터 2관,37.58329411,127.0032916,0,관광지,공연장
서울특별시 종로구 자하문로 242 (부암동),부암아트홀,37.59574315,126.9640995,0,관광지,공연장
서울특별시 종로구 창경궁로 254 (명륜2가),한성아트홀2관,37.58369872,127.0000204,0,관광지,공연장
"서울특별시 종로구 대학로8가길 52, 3층 (동숭동)",시온아트홀,37.58300462,127.0026458,0,관광지,공연장
"서울특별시 종로구 세종대로 175, 세종문화회관 (세종로)",세종S씨어터,37.57223601,126.9759336,0,관광지,공연장
"서울특별시 종로구 이화장길 100, NC문화재단 지하1층 (동숭동)",NC문화재단 Hall,37.57980225,127.0046641,0,관광지,공연장
"서울특별시 종로구 대학로9길 18, 지하층 (명륜4가)",소극장 무극,37.5818501,127.000852,0,관광지,공연장
서울특별시 중구 동호로 249  (장충동2가),호텔신라,37.55675,127.006035,0,관광지,공연장
서울특별시 중구 덕수궁길 116-1  (정동),한국문예교류협악회,37.56770802,126.9740318,0,관광지,공연장
nan,예음문화재단,37.5677641,126.9689124,0,관광지,공연장
서울특별시 중구 정동길 35  (정동),예술세계,37.56606087,126.9723755,0,관광지,공연장
서울특별시 중구 장충단로13길 20  (을지로6가),(주)엠엠시네마(7관),37.56864347,127.0077323,0,관광지,공연장
nan,동원이벤트포토피아,37.56073216,126.994424,0,관광지,공연장
"서울특별시 중구 을지로 170, 을지트윈타워 서관 3층 (을지로4가)",푸르지오아트홀,37.56610594,126.9973164,0,관광지,공연장
"서울특별시 중구 정동길 26, 이화여자고등학교 (정동)",이화여고 100주년기념관,37.56586581,126.9713245,0,관광지,공연장
"서울특별시 중구 서소문로9길 28, 201동 125~127호 (순화동, 덕수궁롯데캐슬)",서울 예주랑 호라이어스홀,37.56359135,126.9703713,0,관광지,공연장
nan,에델바이스요들러클럽,37.56489136,126.9861362,0,관광지,공연장
서울특별시 중구 청구로10길 3  (신당동),또래예술단,37.56090195,127.0126508,0,관광지,공연장
서울특별시 중구 동호로 197  (신당동),신한예술단,37.55558757,127.0096237,0,관광지,공연장
"서울특별시 중구 다산로22길 6  (신당동,영상빌딩)",한국공연예술매니저,37.55758618,127.0126635,0,관광지,공연장
서울특별시 중구 퇴계로20길 2  (남산동2가),서상철과그의가무단,37.55972587,126.9854417,0,관광지,공연장
서울특별시 중구 소파로2길 10  (예장동),예전무용단,37.55690202,126.9874007,0,관광지,공연장
서울특별시 중구 장충단로8길 49  (장충동1가),사단법인한국여성민우,37.56219783,127.0091645,0,관광지,공연장
서울특별시 중구 정동길 21-15  (정동),중원산업,37.56759581,126.9709632,0,관광지,공연장
"서울특별시 중구 퇴계로 217,  455호 (충무로4가,진양상가)",(주)한맥엔터레인먼트,37.56240267,126.9959392,0,관광지,공연장
서울특별시 중구 한강대로 405  (봉래동2가),서울역프라자극장,37.55603122,126.9694363,0,관광지,공연장
nan,극단하늘,37.56323581,127.0147899,0,관광지,공연장
서울특별시 중구 정동길 3  (정동),(주)방송문화이벤트,37.5681701,126.9699921,0,관광지,공연장
서울특별시 중구 동호로25길 38-5  (장충동2가),서안사호텔앰버서더,37.55958164,127.0017346,0,관광지,공연장
서울특별시 중구 마른내로 41  (초동),시네아스트극장,37.5645822,126.9924926,0,관광지,공연장
서울특별시 중구 마른내로 41  (초동),씨네아스트극장,37.5645822,126.9924926,0,관광지,공연장
"서울특별시 중구 다산로 69,  506호 (신당동,신영빌딩)",세실예술기획,37.55069496,127.0073017,0,관광지,공연장
서울특별시 중구 다동길 16  (다동),앰파이어가무단,37.56778327,126.9801669,0,관광지,공연장
서울특별시 중구 을지로12길 15  (을지로3가),코스텔,37.56557035,126.9911507,0,관광지,공연장
"서울특별시 중구 을지로 19, 6층동 (을지로1가,삼성빌딩)",(주)제일기획,37.56631413,126.9799659,0,관광지,공연장
서울특별시 중구 다산로18길 8  (신당동),연예인환경보호협회,37.55687498,127.012291,0,관광지,공연장
서울특별시 중구 장충단로8가길 18-11  (광희동2가),사단법인 자행회,37.56334295,127.0084625,0,관광지,공연장
서울특별시 중구 다산로 131  (신당동),세실뮤직가무단,37.55568225,127.0108072,0,관광지,공연장
서울특별시 중구 동호로27길 30  (묵정동),한국현대춤협회,37.56070245,127.0021714,0,관광지,공연장
서울특별시 중구 마른내로 71  (인현동2가),히파이브,37.56481162,126.9957002,0,관광지,공연장
서울특별시 중구 퇴계로 209-7  (충무로4가),극단 서울무대,37.56182545,126.9948798,0,관광지,공연장
서울특별시 중구 다산로 221-1  (신당동),환경보전문화예술협회,37.56302309,127.0150895,0,관광지,공연장
서울특별시 중구 소파로 138 (예장동),남산드라마센터,37.5589632,126.9883505,0,관광지,공연장
