name,address,lat,lng,category,mid_category,sub_category,search,rating,reviews
파운드리서울,서울 용산구 이태원로 223-0,37.5354471,126.9985395,관광지,문화관광,전시시설,1180,5,1
킨포크도산,서울 강남구 언주로168길 24-0,37.5258813,127.0355299,관광지,문화관광,전시시설,1177,3.1,7
창의문안내소,서울 종로구,37.5926183,126.9665014,관광지,기타관광,기타관광,1173,4,4
서울사직단정문,서울 종로구,37.5755826,126.967691,관광지,역사관광,역사유적지,1172,0,0
루프스테이션익선,서울 종로구 삼일대로28길 28-0,37.5734306,126.9886149,관광지,문화관광,기타문화관광지,1171,3.7,3
리코디아아트홀,서울 서초구 신반포로42길 14-0,37.5097233,127.0186334,관광지,문화관광,공연시설,1168,5,1
명동난타극장,서울 중구 명동길 26-0,37.5634096,126.9837369,관광지,문화관광,공연시설,1168,5,1
갤러리이즈,서울 종로구 인사동길 52-1,37.5747345,126.9841253,관광지,문화관광,전시시설,1164,3.5,2
더브리티시몰,서울 강서구 공항대로45길 63-0,37.5575508,126.8562484,관광지,쇼핑,쇼핑몰,1164,5,1
식민지역사박물관,서울 용산구 청파로47다길 27-0,37.5457422,126.9668269,관광지,문화관광,전시시설,1160,4.8,20
인왕사,서울 종로구 통일로18가길 17-0,37.5785865,126.9593177,관광지,역사관광,종교성지,1156,3,2
우당기념관,서울 종로구 필운대로10길 17-0,37.5837723,126.9677666,관광지,문화관광,전시시설,1152,5,2
인왕산길,서울 종로구,37.5849489,126.9593042,관광지,레저스포츠,기타레저스포츠,1151,0,0
피쉬앤프렌즈,서울 송파구 위례광장로 290-0,37.4850892,127.1332182,관광지,문화관광,테마공원,1148,0,0
세곡어린이실내놀이터,서울 강남구 헌릉로618길 7-0,37.4642456,127.1066826,관광지,문화관광,테마공원,1147,5,1
논현종합시장,서울 강남구 봉은사로33길 33-0,37.5099768,127.0347448,관광지,쇼핑,시장,1146,0,0
정릉,서울 강남구 선릉로100길 1-0,37.5073294,127.0471528,관광지,역사관광,역사유적지,1145,4.4,39
경륜경정성북지점,서울 성북구 동소문로 300-0,37.6064821,127.0285102,관광지,레저스포츠,육상레저스포츠,1145,3,2
오목교중앙시장,서울 양천구 신목로4길 37-0,37.5211513,126.8764684,관광지,쇼핑,시장,1144,0,0
몽촌역사관,서울 송파구 올림픽로 424-0,37.5217853,127.1165203,관광지,문화관광,전시시설,1143,5,1
건너말공원,서울 송파구 중대로10길 29-0,37.4916031,127.1234732,관광지,문화관광,도시공원,1140,5,4
칠보사,서울 성북구 성북로28길 66-0,37.5963772,126.9915722,관광지,역사관광,종교성지,1138,3,2
미나리공원,서울 동대문구 천호대로87길 43-0,37.5637758,127.0679826,관광지,문화관광,도시공원,1135,4.5,2
여의도샛강생태공원,서울 영등포구 여의동로 48-0,37.5187274,126.9218961,관광지,문화관광,도시공원,1133,3.8,11
민송아트홀,서울 종로구 대학로 144-0,37.5839463,127.0020454,관광지,문화관광,공연시설,1133,4,3
광진교8번가,서울 강동구,37.5450399,127.1125126,관광지,문화관광,랜드마크관광,1131,5,2
생각하는박물관,서울 강남구 삼성로147길 34-0,37.5207689,127.0465362,관광지,문화관광,기타문화관광지,1130,0,0
국립정동극장세실,서울 중구 세종대로19길 16-0,37.5666832,126.9765543,관광지,문화관광,공연시설,1127,5,1
나온씨어터,서울 종로구 혜화로9길 7-0,37.5876677,126.9993926,관광지,문화관광,공연시설,1125,0,0
현대카드스토리지,서울 용산구 이태원로 248-0,37.5367741,127.0008549,관광지,문화관광,전시시설,1121,4.5,12
롯데시네마신대방,서울 동작구 시흥대로 606-0,37.4863634,126.9051946,관광지,문화관광,공연시설,1119,4.8,4
하이스트리트이탈리아,서울 강남구 가로수길 69-0,37.5179269,127.0233667,관광지,문화관광,기타문화관광지,1116,3.5,2
대림미술관휴관중,서울 종로구 자하문로4길 21-0,37.5774587,126.9733411,관광지,문화관광,전시시설,1116,0,0
경동야채도매시장,서울 동대문구 고산자로40길 23-0,37.5808722,127.0398761,관광지,쇼핑,시장,1115,0,0
영진시장,서울 마포구 동교로12길 21-0,37.553439,126.9126648,관광지,쇼핑,시장,1112,0,0
더오페라,서울 동대문구 장한로2길 36-0,37.5617314,127.0671874,관광지,문화관광,기타문화관광지,1110,0,0
신영체임버홀,서울 영등포구 국제금융로8길 16-0,37.5212571,126.9288713,관광지,문화관광,공연시설,1109,0,0
페리지홀앤갤러리,서울 서초구 반포대로 18-0,37.4821129,127.0127363,관광지,문화관광,기타문화관광지,1108,5,1
난지한강공원수변생태학습센터,서울 마포구 마포나루길 83-0,37.5726826,126.8690564,관광지,기타관광,기타관광,1102,3,1
도봉사,서울 도봉구 도봉산길 89-0,37.6855832,127.0304589,관광지,역사관광,종교성지,1101,5,1
아이러브아트홀,서울 강남구 압구정로32길 30-0,37.5254204,127.0299522,관광지,문화관광,공연시설,1098,5,1
용허리공원,서울 서초구 서초대로70길 0-0,37.4941599,127.0236774,관광지,문화관광,도시공원,1098,5,1
여의도물빛무대,서울 영등포구,37.5322222,126.9280556,관광지,문화관광,공연시설,1098,4,9
북한산둘레길21구간,서울 강북구,37.660833,126.993333,관광지,레저스포츠,기타레저스포츠,1098,4.4,8
쁘띠몽드관악점,서울 관악구 관악로30길 12-0,37.4850876,126.959439,관광지,문화관광,테마공원,1097,3.4,10
CJ아지트대학로,서울 종로구 대학로12길 69-0,37.5809629,127.0039499,관광지,문화관광,공연시설,1095,5,1
동네극장,서울 동대문구 안암로6길 19-0,37.5791335,127.0259458,관광지,문화관광,공연시설,1093,5,1
아이월드영등포문래센터,서울 영등포구 선유로 27-0,37.5166085,126.8879151,관광지,문화관광,테마공원,1088,1,1
구구갤러리,서울 양천구 목동중앙서로9길 30-0,37.5336404,126.8666513,관광지,문화관광,전시시설,1088,0,0
현대백화점면세점본사,서울 강남구 영동대로82길 19-0,37.5073491,127.0660922,관광지,쇼핑,면세점,1087,3,2
키즈오토파크,서울 광진구 능동로 216-0,37.549363,127.0818126,관광지,문화관광,기타문화관광지,1082,4,1
아크로갤러리,서울 강남구 언주로 812-0,37.5229201,127.0339355,관광지,문화관광,전시시설,1068,0,0
1898명동성당,서울 중구 명동길 74-0,37.5632533,126.9868325,관광지,문화관광,기타문화관광지,1067,5,1
라온아트홀,서울 종로구 대학로10길 11-0,37.5818127,127.0027906,관광지,문화관광,공연시설,1066,0,0
구로꿈나무극장,서울 구로구 구로동로26길 54-0,37.4898684,126.8872465,관광지,문화관광,공연시설,1063,0,0
성균소극장,서울 종로구 성균관로 12-3,37.5841225,126.9979557,관광지,문화관광,공연시설,1059,0,0
두레어린이공원,서울 강서구 강서로8길 203-0,37.5310668,126.8594131,관광지,문화관광,도시공원,1058,3,1
행원심인당,서울 강남구 선릉로85길 27-0,37.501754,127.0476387,관광지,역사관광,종교성지,1057,0,0
관악강감찬축제,서울 관악구 낙성대로 77-0,37.4713573,126.9597266,관광지,문화관광,기타문화관광지,1053,0,0
피겨앤그라운드,서울 강남구 논현로153길 53-0,37.5201246,127.0239068,관광지,문화관광,기타문화관광지,1052,5,1
갤러리세줄,서울 종로구 평창30길 40-0,37.6133714,126.9751355,관광지,문화관광,전시시설,1051,3,1
콘텐츠박스,서울 종로구 동숭길 55-0,37.5807178,127.004166,관광지,문화관광,공연시설,1048,3.1,9
그랜드하얏트호텔아이스링크,서울 용산구 소월로 322-0,37.5390222,126.9958631,관광지,레저스포츠,육상레저스포츠,1048,5,1
신응암시장,서울 은평구,37.5923083,126.9143361,관광지,쇼핑,시장,1046,2,3
동대문역사문화공원동대문운동장기념관,서울 중구,37.572396,127.013673,관광지,문화관광,전시시설,1042,3.2,6
미래청서울혁신파크,서울 은평구 통일로 684-0,37.6084167,126.9337532,관광지,문화관광,기타문화관광지,1040,0,0
더스마티움,서울 강남구 밤고개로 206-0,37.4756787,127.1054397,관광지,문화관광,전시시설,1039,5,1
드림시어터,서울 종로구 대학로10길 15-11,37.5822206,127.0027636,관광지,문화관광,공연시설,1034,3.3,4
라이카시네마,서울 서대문구 연희로8길 18-0,37.5651376,126.9308739,관광지,문화관광,공연시설,1033,4.7,40
휘겸재,서울 종로구 북촌로 46-3,37.5808701,126.9856541,관광지,역사관광,역사유적지,1024,0,0
팔레드서울,서울 종로구 자하문로10길 30-0,37.5791822,126.9732201,관광지,문화관광,전시시설,1022,4.7,3
폼텍웍스홀,서울 마포구 잔다리로3길 34-0,37.5506584,126.9178624,관광지,문화관광,공연시설,1020,5,1
암사어린이극장,서울 강동구 올림픽로 930-0,37.5634142,127.1333461,관광지,문화관광,공연시설,1019,5,1
목예원,서울 노원구 화랑로 606-0,37.6245423,127.0926578,관광지,문화관광,기타문화관광지,1019,0,0
배재학당역사박물관,서울 중구 서소문로11길 19-0,37.5637438,126.9723782,관광지,문화관광,전시시설,1017,4.9,9
네스트나다,서울 마포구 와우산로29길 15-0,37.5547545,126.9288311,관광지,문화관광,공연시설,1016,5,5
구룡어린이공원,서울 서초구 논현로5길 28-0,37.4720343,127.0481617,관광지,문화관광,도시공원,1016,0,0
새석관시장,서울 성북구 화랑로 202-0,37.6081943,127.0526959,관광지,쇼핑,시장,1016,0,0
간송전형필가옥,서울 도봉구 시루봉로 149-18,37.6648047,127.0281676,관광지,역사관광,역사유적지,1013,5,1
밀스튜디오,서울 중구 다산로 234-0,37.5637543,127.0161343,관광지,문화관광,전시시설,1010,0,0
종로꽃시장,서울 종로구,37.5715297,127.0066186,관광지,쇼핑,시장,1009,4.8,11
금천뮤지컬센터,서울 금천구 시흥대로115길 48-0,37.4685225,126.8943311,관광지,문화관광,공연시설,1007,5,1
종암박스파크,서울 성북구 화랑로 6-0,37.6052866,127.0403349,관광지,문화관광,기타문화관광지,1003,0,0
이음피움봉제역사관,서울 종로구 창신4가길 26-0,37.5748709,127.0102586,관광지,문화관광,전시시설,1003,0,0
마장축산물시장,서울 성동구 마장로35길 60-0,37.5705909,127.0409352,관광지,쇼핑,시장,995,3.5,30
롯데월드쇼핑몰,서울 송파구 올림픽로 240-0,37.5112348,127.0980274,관광지,쇼핑,쇼핑몰,993,0,0
세종로공원,서울 종로구 세종대로 지하 189-0,37.5722304,126.9771833,관광지,문화관광,도시공원,985,4,1
서울억새축제,서울 마포구 하늘공원로 95-0,37.5677554,126.8856819,관광지,문화관광,기타문화관광지,985,0,0
동서울아트홀,서울 광진구 구의강변로 38-0,37.5341276,127.0918829,관광지,문화관광,공연시설,984,0,0
반포한강공원축구장,서울 서초구,37.5144176,127.0047856,관광지,문화관광,레저스포츠시설,983,1,1
갤러리루미나리에,서울 서초구 서초대로70길 6-0,37.495737,127.0225099,관광지,문화관광,전시시설,982,4,1
락고재,서울 종로구 계동길 49-23,37.5800634,126.9861417,관광지,기타관광,기타관광,981,4.5,4
연세대학교언더우드관,서울 서대문구 연세로 50-0,37.564089,126.9389809,관광지,역사관광,역사유적지,980,5,1
로보카폴리어린이교통공원,서울 노원구 덕릉로 483-0,37.6456211,127.0625835,관광지,문화관광,도시공원,979,3.3,3
일원어린이실내놀이터,서울 강남구 영동대로 22-0,37.5121481,127.0609078,관광지,문화관광,테마공원,979,4.5,2
쌍문시장,서울 도봉구 도봉로113길 23-0,37.6481983,127.0328194,관광지,쇼핑,시장,979,5,1
포니정홀,서울 강남구 영동대로 520-0,37.513696,127.0610812,관광지,문화관광,공연시설,978,0,0
마하보리사,서울 관악구 관악로30길 46-0,37.4850528,126.9618298,관광지,역사관광,종교성지,977,0,0
창덕궁소극장,서울 종로구 창경궁로 227-0,37.5823971,126.9977456,관광지,문화관광,공연시설,977,0,0
청와대연풍문,서울 종로구 청와대로 1-0,37.586652,126.9767701,관광지,기타관광,기타관광,973,4.4,5
츄츄볼리키즈카페,서울 동대문구 왕산로 214-0,37.5792928,127.0479007,관광지,문화관광,테마공원,972,3.1,8
벨로주,서울 마포구 잔다리로 46-0,37.5523863,126.9188096,관광지,문화관광,공연시설,972,5,2
용산공원부분개방부지,서울 용산구 서빙고로 221-0,37.5231023,126.9844401,관광지,문화관광,도시공원,970,3.7,45
인왕산둘레길,서울 종로구,37.5787267,126.9538906,관광지,레저스포츠,기타레저스포츠,969,4.8,8
살곶이자동차극장,서울 성동구,37.5532102,127.046454,관광지,문화관광,공연시설,967,0,0
도림시장,서울 영등포구 도영로 50-0,37.5098318,126.8985925,관광지,쇼핑,시장,964,1,2
한우선수촌,서울 성동구 청계천로10가길 102-0,37.5714905,127.0374268,관광지,쇼핑,시장,964,0,0
도선어린이공원,서울 성동구 무학로8길 8-0,37.5654593,127.031418,관광지,문화관광,도시공원,963,5,2
KB락스타청춘마루,서울 마포구 홍익로 18-0,37.5541778,126.9229848,관광지,문화관광,기타문화관광지,960,4,4
여행자극장,서울 성북구 성북로5길 9-3,37.5889086,127.0046366,관광지,문화관광,공연시설,958,5,1
신사하우스A동,서울 강남구 강남대로162길 27-0,37.5203687,127.0206343,관광지,문화관광,전시시설,956,0,0
키즈카페체리시,서울 강북구 삼양로 162-0,37.618381,127.0216167,관광지,문화관광,테마공원,955,4.7,3
염불사,서울 노원구 동일로250길 44-142,37.6841981,127.0661581,관광지,역사관광,종교성지,955,5,1
목련공원,서울 송파구,36.6435183,127.5455237,관광지,문화관광,도시공원,955,5,1
맛있는극장,서울 종로구 혜화로 4-0,37.5862156,127.0007209,관광지,문화관광,공연시설,954,4.3,3
노원기차마을스위스관,서울 노원구 화랑로 622-0,37.6245739,127.0830557,관광지,문화관광,전시시설,954,5,2
로컬스티치크리에이터타운을지로점,서울 중구 창경궁로 20-0,37.5641096,126.9984887,관광지,문화관광,기타문화관광지,954,0,0
대한불교천태관문사,서울 서초구 바우뫼로7길 111-0,37.4737124,127.0222722,관광지,역사관광,종교성지,952,0,0
갤러리 블루스톤,서울 강남구 논현로151길 58-0,37.5196153,127.0234496,관광지,문화관광,전시시설,950,0,0
자양골목시장,서울 광진구 자양로15길 80-0,37.5349476,127.0792128,관광지,쇼핑,시장,948,3.9,15
오아시스아트홀,서울 강서구 양천로73길 80-0,37.5538449,126.8741556,관광지,문화관광,기타문화관광지,948,0,0
국립기상박물관,서울 종로구 송월길 52-0,37.5706348,126.9663812,관광지,문화관광,전시시설,946,3.9,7
정혜선원,서울 노원구 노원로15길 6-0,37.6416088,127.072042,관광지,역사관광,종교성지,946,5,1
구룡근린공원,서울 마포구,37.5828837,126.8837267,관광지,문화관광,도시공원,946,4.7,3
안양천축구장,서울 구로구,37.5423677,126.8871539,관광지,문화관광,레저스포츠시설,944,0,0
광나루한강공원어린이야구장,서울 송파구,37.5487859,127.1200384,관광지,문화관광,레저스포츠시설,943,0,0
조양시장,서울 광진구 아차산로30길 39-0,37.5388782,127.067419,관광지,쇼핑,시장,942,4.3,4
오드포트,서울 강남구 도산대로25길 15-10,37.5206774,127.026256,관광지,문화관광,기타문화관광지,942,5,1
갤러리바톤,서울 용산구 독서당로 116-0,37.5364166,127.012126,관광지,문화관광,전시시설,940,3.7,3
현대원서공원,서울 종로구 창덕궁길 19-0,37.5783244,126.9885598,관광지,문화관광,도시공원,940,5,3
북한산둘레길1구간,서울 강북구,37.6211783,127.006951,관광지,레저스포츠,기타레저스포츠,938,3.9,9
웃말공원,서울 송파구 송이로15길 41-0,37.5017521,127.1231532,관광지,문화관광,도시공원,936,0,0
백인제가옥,서울 종로구 북촌로7길 16-0,37.580642,126.9840665,관광지,역사관광,역사유적지,934,4.7,20
스튜디오까에,서울 마포구 잔다리로 112-0,37.5569791,126.9144254,관광지,문화관광,기타문화관광지,930,5,1
KREIS,서울 광진구 천호대로 642-1,37.5531418,127.0882999,관광지,문화관광,공연시설,928,5,1
갤러리조은,서울 용산구 이태원로55가길 3-0,37.5372153,126.9999381,관광지,문화관광,전시시설,927,4.3,3
커피프린스1호점촬영지,서울 마포구 와우산로29길 5-0,37.5545068,126.9292331,관광지,문화관광,기타문화관광지,927,0,0
참샘골공원,서울 종로구,37.615,126.9746412,관광지,문화관광,도시공원,926,4,2
코코넛박스,서울 마포구 홍익로3길 20-0,37.5534532,126.9216835,관광지,문화관광,기타문화관광지,923,3.7,7
슈팅스쿨,서울 강동구 양재대로116길 30-0,37.5381493,127.1420561,관광지,레저스포츠,육상레저스포츠,920,0,0
장수공원,서울 양천구,37.522649,126.8476224,관광지,문화관광,도시공원,919,3,1
인디스페이스,서울 마포구 양화로 176-0,37.5572099,126.9249716,관광지,문화관광,공연시설,918,4.6,8
서연아트홀,서울 종로구 창경궁로 258-9,37.5838644,127.000561,관광지,문화관광,공연시설,916,3,2
북한산낚시터,서울 은평구 의상봉길 6-17,37.6516829,126.9405531,관광지,레저스포츠,수상레저스포츠,909,0,0
클라라홀,서울 서초구 남부순환로323길 53-0,37.4834161,127.0135299,관광지,문화관광,공연시설,907,0,0
갤러리비선재,서울 용산구 유엔빌리지3길 54-16,37.5358833,127.0142999,관광지,문화관광,전시시설,906,5,1
스트라디움,서울 용산구 이태원로 251-0,37.5372688,127.0004387,관광지,문화관광,기타문화관광지,905,0,0
키즈웨일즈,서울 송파구 동남로 207-0,37.4960073,127.1308789,관광지,문화관광,테마공원,903,0,0
리안갤러리,서울 종로구 자하문로12길 9-0,37.5797836,126.97192,관광지,문화관광,전시시설,902,5,3
세종센터미술관,서울 종로구 세종대로 175-0,37.5721241,126.9760848,관광지,문화관광,전시시설,899,0,0
상일동화훼단지,서울 강동구,37.5511064,127.1646653,관광지,쇼핑,기타쇼핑시설,899,0,0
외교사료관,서울 서초구 남부순환로 2572-0,37.4834804,127.0308717,관광지,문화관광,전시시설,898,0,0
마당세실극장,서울 종로구 이화장길 78-0,37.578643,127.0046295,관광지,문화관광,공연시설,896,5,2
무신사테라스성수점,서울 성동구 아차산로 104-0,37.5444502,127.0553861,관광지,문화관광,기타문화관광지,894,0,0
플레이스콤마,서울 강서구 오정로 375-0,37.5424303,126.804498,관광지,체험관광,농/산/어촌체험,893,5,7
숭인근린공원,서울 종로구 동망산길 150-0,37.5774818,127.0182146,관광지,문화관광,도시공원,890,5,9
충정사,서울 중구 퇴계로34길 26-0,37.5596965,126.9928908,관광지,역사관광,종교성지,889,0,0
선갤러리,서울 종로구 인사동5길 8-0,37.5728891,126.9856979,관광지,문화관광,전시시설,888,0,0
열린극장,서울 종로구 창경궁로 258-12,37.5836706,127.0003428,관광지,문화관광,공연시설,886,2.8,4
키즈앤팡중계점,서울 노원구 중계로12가길 2-0,37.6473276,127.0820619,관광지,문화관광,테마공원,886,4.3,3
석촌호수아뜰리에,서울 송파구 삼학사로 136-0,37.5092404,127.0991543,관광지,문화관광,공연시설,886,5,3
누에머리공원,서울 송파구 동남로30길 29-0,37.5031845,127.1425152,관광지,문화관광,도시공원,885,0,0
도화소어린이공원,서울 마포구,37.5410096,126.9455012,관광지,문화관광,도시공원,884,0,0
대각사,서울 종로구 율곡로10길 87-0,37.5736214,126.9918747,관광지,역사관광,종교성지,883,5,2
분재박물관,서울 서초구 신흥안길 40-10,37.4529388,127.0765197,관광지,문화관광,전시시설,883,1,1
CKU방송문화예술센터큐씨어터,서울 종로구 대학로8가길 79-0,37.5824389,127.0035453,관광지,문화관광,공연시설,882,0,0
남산실감형창작스튜디오공사중(2022년09월개관예정),서울 중구 퇴계로26가길 82-0,37.5575788,126.9917083,관광지,문화관광,기타문화관광지,879,0,0
강남수상레져,서울 강남구 압구정로11길 37-30,37.5251822,127.0199989,관광지,레저스포츠,수상레저스포츠,878,1,1
아이스온발산센터,서울 강서구 공항대로 290-0,37.558071,126.8397597,관광지,레저스포츠,육상레저스포츠,876,0,0
경의선책거리,서울 마포구 와우산로35길 50-4,37.5560304,126.9284396,관광지,문화관광,기타문화관광지,875,4.3,20
경춘선숲길방문자센터,서울 노원구,37.631677,127.070387,관광지,기타관광,기타관광,875,4,2
아름다운극장,서울 종로구 성균관로4길 48-0,37.5846867,126.9999862,관광지,문화관광,공연시설,873,0,0
인사아트홀,서울 종로구 인사동길 34-1,37.5737858,126.9856087,관광지,문화관광,공연시설,869,0,0
공항시장,서울 강서구 방화동로3가길 10-0,37.5630983,126.8092216,관광지,쇼핑,시장,868,3,2
정태호소극장 COMEDY MAKER,서울 마포구 어울마당로 94-8,37.553112,126.9222023,관광지,문화관광,공연시설,868,0,0
서울로봇인공지능과학관건축중(2023년07월완공예정),서울 도봉구,37.6555633,127.049385,관광지,문화관광,전시시설,868,0,0
창동시장,서울 도봉구 도봉로110나길 31-0,37.6475508,127.0349502,관광지,쇼핑,시장,866,5,2
운경고택,서울 종로구 인왕산로 7-0,37.5748954,126.9665453,관광지,역사관광,역사유적지,866,5,2
프레리키즈카페명일점,서울 강동구 양재대로 1657-11,37.5533992,127.1433718,관광지,문화관광,테마공원,865,3,2
팔정사,서울 성북구 성북로31가길 82-0,37.5961874,126.9852017,관광지,역사관광,종교성지,863,3.7,3
영진굿당,서울 서초구 전원말안15길 2-2,37.4683422,126.9922569,관광지,역사관광,종교성지,862,0,0
갤러리2,서울 종로구 평창길 204-0,37.6105415,126.9704556,관광지,문화관광,전시시설,862,0,0
하마씨어터,서울 종로구 대학로10길 15-11,37.5822206,127.0027636,관광지,문화관광,공연시설,861,4,2
서울특별시교육청과학전시관남산분관,서울 중구 소파로 46-0,37.5544848,126.9812256,관광지,문화관광,전시시설,860,5,3
가나아트나인원,서울 용산구 한남대로 91-0,37.5350285,127.0027418,관광지,문화관광,전시시설,859,0,0
성내천물빛광장,서울 송파구,37.5308271,126.9283536,관광지,문화관광,도시공원,859,0,0
아터테인,서울 서대문구 홍연길 63-4,37.5761845,126.9300978,관광지,문화관광,전시시설,857,5,1
동양예술극장,서울 종로구 대학로14길 29-0,37.5845208,127.0023151,관광지,문화관광,공연시설,857,0,0
청년예술청,서울 서대문구 경기대로 26-26,37.5615704,126.9626807,관광지,문화관광,기타문화관광지,855,3.5,10
연희대공원,서울 서대문구 연희로11가길 42-0,37.5668247,126.9277358,관광지,문화관광,기타문화관광지,854,0,0
윤극영가옥,서울 강북구 인수봉로84길 5-0,37.6464332,127.0108656,관광지,역사관광,역사유적지,852,5,1
용문사,서울 강서구 등촌로13길 175-0,37.540069,126.8580154,관광지,역사관광,종교성지,852,0,0
함석헌기념관,서울 도봉구 도봉로123길 33-6,37.6529214,127.0347856,관광지,문화관광,전시시설,851,5,2
명동실탄사격장,서울 중구 명동8가길 27-0,37.5618939,126.9864389,관광지,레저스포츠,육상레저스포츠,849,3.7,14
서울우리소리박물관,서울 종로구 율곡로 96-0,37.5770986,126.9897787,관광지,문화관광,전시시설,846,4.3,10
인릉순조순원왕후릉,서울 서초구 헌인릉길 36-10,37.4651454,127.0826446,관광지,역사관광,역사유적지,845,0,0
참새어린이공원,서울 동작구,37.4980556,126.9219444,관광지,문화관광,도시공원,844,4,1
예주랑서울캠퍼스,서울 중구 서소문로9길 28-0,37.5637417,126.9704545,관광지,문화관광,기타문화관광지,843,0,0
갤러리나우,서울 강남구 언주로152길 16-0,37.5227185,127.0349574,관광지,문화관광,전시시설,842,5,2
봉봉키즈장안점,서울 동대문구 답십리로69길 55-0,37.5745674,127.073684,관광지,문화관광,테마공원,842,0,0
어린이교통공원,서울 양천구 목동남로 106-23,37.5095727,126.8701123,관광지,문화관광,도시공원,841,0,0
성수미술관,서울 성동구 성수일로8길 39-0,37.5457403,127.0548028,관광지,문화관광,전시시설,838,3.7,7
보문시장,서울 성북구,37.585331,127.019391,관광지,쇼핑,시장,837,0,0
신촌문화발전소,서울 서대문구 연세로2나길 57-0,37.5576091,126.9395433,관광지,문화관광,공연시설,836,0,0
꽃그리는아이서대문점,서울 서대문구 모래내로 411-0,37.5840235,126.9410983,관광지,문화관광,테마공원,836,0,0
싸리재공원,서울 서초구,37.5133954,127.0182827,관광지,문화관광,도시공원,835,0,0
국립서울현충원현충문,서울 동작구 현충로 210-0,37.4996897,126.9785099,관광지,기타관광,기타관광,834,4.7,3
전주이씨광평대군파묘역,서울 강남구 광평로31길 20-0,37.4858512,127.0921442,관광지,역사관광,역사유적지,833,0,0
서울색공원,서울 영등포구 여의동로 330-0,37.5263086,126.9335824,관광지,문화관광,도시공원,831,2.3,4
조형갤러리,서울 종로구 인사동5길 29-0,37.5719482,126.9848277,관광지,문화관광,전시시설,831,0,0
신반포1차쇼핑센터,서울 서초구 신반포로15길 29-0,37.5054321,126.9946857,관광지,쇼핑,쇼핑몰,828,0,0
상도시장,서울 동작구 상도로37길 62-0,37.4986988,126.9520959,관광지,쇼핑,시장,826,4.5,10
순화동천,서울 중구 서소문로9길 28-0,37.5637417,126.9704545,관광지,문화관광,전시시설,825,4.5,2
유관순기념관,서울 중구 통일로4길 30-1,37.5649455,126.9695624,관광지,문화관광,전시시설,824,5,10
서울시창작공간잠실창작스튜디오,서울 송파구 올림픽로 25-0,37.5140929,127.0749534,관광지,문화관광,기타문화관광지,821,0,0
한국경제발전전시관,서울 동대문구 회기로 47-0,37.5949795,127.0428474,관광지,문화관광,전시시설,820,5,2
최순우옛집,서울 성북구 성북로15길 9-0,37.5928953,127.0003282,관광지,문화관광,전시시설,819,4.5,4
이태원교육문화관,서울 용산구 녹사평대로40길 19-0,37.5360669,126.987859,관광지,문화관광,기타문화관광지,819,5,1
한국가곡예술마을나음아트홀,서울 강남구 논현로10길 28-0,37.4748217,127.0507991,관광지,문화관광,공연시설,819,0,0
새락골어린이공원,서울 은평구 은평로3가길 34-0,37.5989141,126.9113115,관광지,문화관광,도시공원,817,0,0
강북롤러스케이트장,서울 강북구 도봉로 342-0,37.6380167,127.026135,관광지,레저스포츠,육상레저스포츠,816,0,0
밀각심인당,서울 성동구 무학로4길 21-0,37.5647485,127.0333017,관광지,역사관광,종교성지,816,0,0
구로어린이교통공원,서울 구로구,35.2008077,128.9997501,관광지,문화관광,도시공원,816,4,1
도산안창호기념관,서울 강남구 도산대로45길 20-0,37.5239121,127.0355914,관광지,문화관광,전시시설,815,4.8,9
배다리공원,서울 강서구,37.5320923,126.8482609,관광지,문화관광,도시공원,814,4,1
북촌아트홀,서울 종로구 창덕궁길 29-4,37.5788686,126.9889736,관광지,문화관광,공연시설,812,0,0
갤러리케이아트노믹스청담본점,서울 강남구 도산대로55길 16-6,37.5246704,127.040848,관광지,문화관광,전시시설,810,5,1
대호그린푸드,서울 성동구 청계천로10나길 51-0,37.5704186,127.0355909,관광지,쇼핑,시장,810,0,0
파파스토리키즈카페노원점,서울 노원구 노원로 456-0,37.6574007,127.0667307,관광지,문화관광,테마공원,808,4,5
어린이교통공원,서울 송파구 올림픽로35다길 33-0,37.5213517,127.1026097,관광지,문화관광,도시공원,808,0,0
벌말어린이공원,서울 강북구,37.6297222,127.04,관광지,문화관광,도시공원,807,4.5,2
양재천수영장,서울 서초구,37.4732139,127.0353832,관광지,문화관광,테마공원,801,0,0
왕눈이수족관,서울 종로구 종로54길 45-0,37.5702257,127.014204,관광지,문화관광,테마공원,799,3,3
가나아트보광,서울 용산구 보광로 42-0,37.528082,126.9993938,관광지,문화관광,전시시설,799,5,2
한전아트센터갤러리,서울 서초구 효령로72길 60-0,37.4856225,127.0280556,관광지,문화관광,전시시설,798,0,0
효사정,서울 동작구 현충로 55-0,37.5011692,126.9691815,관광지,문화관광,도시공원,795,4.8,15
수월암,서울 성북구 성북로 170-0,37.5950458,126.9909867,관광지,역사관광,종교성지,794,0,0
새싹어린이교통공원,서울 강서구 양천로14길 85-0,37.5691545,126.8095281,관광지,문화관광,도시공원,793,5,1
신문박물관,서울 종로구 청계천로 1-0,37.5695069,126.9779952,관광지,문화관광,전시시설,792,2.3,4
WLG 문정어린이수영장,서울 송파구 문정로 83-0,37.4905107,127.1303692,관광지,문화관광,테마공원,792,1,1
잣절공원,서울 구로구 고척로21나길 103-0,37.5026411,126.8427736,관광지,문화관광,도시공원,790,3.8,5
