address,name,lat,lng,visit,category,sub_category
"서울특별시 마포구 성미산로 194, 대원빌딩 지1층 101호 (연남동)",더티핑크(DIRTY PINK),37.5627047,126.9263805,0,음식점,경양식
"서울특별시 마포구 성미산로16길 36, 1층 좌측 (연남동)",아이얼오브,37.55961742,126.9181349,0,음식점,경양식
"서울특별시 서초구 서초대로54길 48-3, 예성빌딩 1층 (서초동)",포스타 테이블,37.49202495,127.0166853,0,음식점,경양식
"서울특별시 용산구 청파로45길 27 (청파동3가,(지상3층))",민댕케이크스토리,37.54436741,126.9690003,0,음식점,경양식
"서울특별시 중구 소공로 106 (소공동, 1층)",(주)조선호텔앤리조트 나인스게이트,37.56443816,126.9800992,0,음식점,경양식
서울특별시 중구 장충단로13길 13 (을지로6가),명동알쌈쭈꾸미(동대문점),37.56782576,127.0078602,0,음식점,경양식
"서울특별시 종로구 돈화문로 35 (묘동,지하1층)",부산 아구찜,37.57158631,126.9916562,0,음식점,경양식
"서울특별시 성동구 무수막길 62, 1층 (금호동2가)",티바 두마리치킨 금호점,37.55161218,127.0214502,0,음식점,경양식
서울특별시 중구 퇴계로42길 3-3 (필동2가),조세핀,37.56157268,126.9969914,0,음식점,경양식
서울특별시 중구 서애로1길 26 (묵정동),한솥도시락 동국대후문점,37.56074031,126.9995755,0,음식점,경양식
"서울특별시 은평구 서오릉로 199, 지하1층 (구산동)",폭스,37.61362824,126.911387,0,음식점,경양식
"서울특별시 영등포구 당산로 217, 지하1층 (당산동5가)",링크바,37.53331604,126.9011959,0,음식점,경양식
"서울특별시 용산구 청파로47길 75 (청파동2가,(지상2층))",쎄라비,37.54487975,126.9662038,0,음식점,경양식
"서울특별시 은평구 연서로20길 5, 1층 (대조동)",다리원,37.61424363,126.9185886,0,음식점,경양식
"서울특별시 중구 장충단로13길 13 (을지로6가, 2층)",강남교자 동대문점,37.56782576,127.0078602,0,음식점,경양식
서울특별시 용산구 회나무로44길 10 (이태원동),라쿠치나(주)세부유통,37.540557,126.9964736,0,음식점,경양식
서울특별시 중구 퇴계로 42 (남창동),마타하리,37.55764695,126.9774944,0,음식점,경양식
"서울특별시 용산구 이태원로 179 (이태원동,외(119-25) 해밀턴쇼핑센터 22,23호(지상2층))",레이지캣,37.5347439,126.9938628,0,음식점,경양식
서울특별시 종로구 대학로12길 38 (동숭동),레드독,37.58249078,127.0037338,0,음식점,경양식
서울특별시 종로구 종로5길 13 (청진동),둘둘치킨 종로1가점,37.57102783,126.980495,0,음식점,경양식
서울특별시 종로구 창신6길 9-10 (창신동),만남호프,37.57530909,127.0108694,0,음식점,경양식
서울특별시 중구 다동길 36 (다동),바니,37.5678192,126.9812532,0,음식점,경양식
서울특별시 중구 세종대로 14 (남대문로5가),아테나,37.55787744,126.9743791,0,음식점,경양식
서울특별시 종로구 대학로 46 (연건동),원조식당,37.57525726,127.002307,0,음식점,경양식
서울특별시 영등포구 도신로 90 (신길동),펀비어킹,37.50692954,126.9024702,0,음식점,경양식
"서울특별시 영등포구 국회대로70길 19 (여의도동,대하빌딩지하12-1,13)",메모아르,37.52923319,126.9208197,0,음식점,경양식
"서울특별시 용산구 한남대로20길 36 (한남동,(지상2층))",반(BARN),37.53484733,127.0088184,0,음식점,경양식
"서울특별시 용산구 한강대로 84-1 (한강로2가, 225-6 지상2층)",쿨하우스,37.52769028,126.966829,0,음식점,경양식
"서울특별시 중구 세종대로 136, 지하1층 (무교동, 서울파이낸스센터 )",샤이바나 광화문점,37.56839835,126.9785523,0,음식점,경양식
서울특별시 종로구 북촌로 21 (재동),마르샤,37.57882072,126.984959,0,음식점,경양식
서울특별시 종로구 우정국로2길 32 (관철동),또또와,37.56943444,126.9847742,0,음식점,경양식
서울특별시 종로구 진흥로 435 (구기동),삼각산,37.60840493,126.9573925,0,음식점,경양식
"서울특별시 종로구 종로62길 21 (숭인동,지상1층)",동서갈비,37.5730615,127.0195326,0,음식점,경양식
서울특별시 종로구 종로14길 16 (관철동),제주바당,37.56934039,126.986803,0,음식점,경양식
서울특별시 중구 퇴계로 428-5 (신당동),우먼호프,37.56527252,127.0193325,0,음식점,경양식
서울특별시 종로구 대학로 129-2 (명륜4가),뉴욕야시장 대학로점,37.58280337,127.0015353,0,음식점,경양식
"서울특별시 용산구 이촌로64길 26 (이촌동,(지상1층))",곤트란쉐리에동부이촌점,37.51985309,126.9699155,0,음식점,경양식
